,path,object_id,object_name,comment,zone_id,variable_name,raw_unit,type,required,available,data_exist
0,/iot_hdc/ae-restapi/DE-1340,DE-1340,9층0번실내기,,ahu9,,,,False,,False
1,/iot_hdc/ae-restapi/DE-1340/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
2,/iot_hdc/ae-restapi/DE-1340/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
3,/iot_hdc/ae-restapi/DE-1340/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
4,/iot_hdc/ae-restapi/DE-1340/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
5,/iot_hdc/ae-restapi/DE-1340/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
6,/iot_hdc/ae-restapi/DE-1340/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
7,/iot_hdc/ae-restapi/DE-1341,DE-1341,9층1번실내기,,ahu9,,,,False,,False
8,/iot_hdc/ae-restapi/DE-1341/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
9,/iot_hdc/ae-restapi/DE-1341/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
10,/iot_hdc/ae-restapi/DE-1341/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
11,/iot_hdc/ae-restapi/DE-1341/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
12,/iot_hdc/ae-restapi/DE-1341/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
13,/iot_hdc/ae-restapi/DE-1341/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
14,/iot_hdc/ae-restapi/DE-1342,DE-1342,9층2번실내기,,ahu9,,,,False,,False
15,/iot_hdc/ae-restapi/DE-1342/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
16,/iot_hdc/ae-restapi/DE-1342/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
17,/iot_hdc/ae-restapi/DE-1342/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
18,/iot_hdc/ae-restapi/DE-1342/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
19,/iot_hdc/ae-restapi/DE-1342/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
20,/iot_hdc/ae-restapi/DE-1342/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
21,/iot_hdc/ae-restapi/DE-1343,DE-1343,9층3번실내기,,ahu9,,,,False,,False
22,/iot_hdc/ae-restapi/DE-1343/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
23,/iot_hdc/ae-restapi/DE-1343/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
24,/iot_hdc/ae-restapi/DE-1343/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
25,/iot_hdc/ae-restapi/DE-1343/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
26,/iot_hdc/ae-restapi/DE-1343/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
27,/iot_hdc/ae-restapi/DE-1343/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
28,/iot_hdc/ae-restapi/DE-1344,DE-1344,9층4번실내기,,ahu9,,,,False,,False
29,/iot_hdc/ae-restapi/DE-1344/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
30,/iot_hdc/ae-restapi/DE-1344/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
31,/iot_hdc/ae-restapi/DE-1344/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
32,/iot_hdc/ae-restapi/DE-1344/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
33,/iot_hdc/ae-restapi/DE-1344/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
34,/iot_hdc/ae-restapi/DE-1344/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
35,/iot_hdc/ae-restapi/DE-1345,DE-1345,9층5번실내기,,ahu9,,,,False,,False
36,/iot_hdc/ae-restapi/DE-1345/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
37,/iot_hdc/ae-restapi/DE-1345/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
38,/iot_hdc/ae-restapi/DE-1345/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
39,/iot_hdc/ae-restapi/DE-1345/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
40,/iot_hdc/ae-restapi/DE-1345/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
41,/iot_hdc/ae-restapi/DE-1345/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
42,/iot_hdc/ae-restapi/DE-1346,DE-1346,9층6번실내기,,ahu9,,,,False,,False
43,/iot_hdc/ae-restapi/DE-1346/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
44,/iot_hdc/ae-restapi/DE-1346/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
45,/iot_hdc/ae-restapi/DE-1346/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
46,/iot_hdc/ae-restapi/DE-1346/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
47,/iot_hdc/ae-restapi/DE-1346/AI-5,AI-5,settemp,설정온도,ahu9,,,,False,,False
48,/iot_hdc/ae-restapi/DE-1346/AI-6,AI-6,roomtemp,실내온도,ahu9,,,,False,,False
49,/iot_hdc/ae-restapi/DE-1347,DE-1347,9층7번실내기,,ahu9,,,,False,,False
50,/iot_hdc/ae-restapi/DE-1347/AI-1,AI-1,operate,운전(On/Off),ahu9,,,,False,,False
51,/iot_hdc/ae-restapi/DE-1347/AI-2,AI-2,swing,회전(On/Off) ,ahu9,,,,False,,False
52,/iot_hdc/ae-restapi/DE-1347/AI-3,AI-3,mode,"운전모드 (냉방:0,제습:1,송풍:2,자동:3,난방:4)",ahu9,,,,False,,False
53,/iot_hdc/ae-restapi/DE-1347/AI-4,AI-4,speed,"바람세기 (약풍:1,중풍:2,강풍:3,자동풍:4)",ahu9,,,,False,,False
