,timestamp_local,T_cws1,T_cwr1,T_cws3,T_cwr3,T_chws,T_chwr,i_ct1,i_ct2,i_ct3,i_ctpump21,i_ctpump22,i_ctpump23,i_ctpump11,i_ctpump21,P_cw1,P_cw2,P_ct21,P_ct22,P_ct31,P_ct32,P_chw21,P_chw22,P_chw23,P_chw12,P_cw11,P_cw12,P_boiler_gas,P_ch1_gas,P_ch3_gas,T_ch3_chwr,T_ch3_chws,T_ch3_cws,T_ch3_cwr,T_ch1_chwr,T_ch1_chws,T_ch1_cws,T_ch1_cwr,V_ct1_cws,V_ct3_cws,V_ch1_chws,V_ch3_chws,T_oa,T_ahu_ma_ahu4,T_ahu_sa_ahu4,RH_ahu_sa_ahu4,T_ahu_ra_ahu4,RH_ahu_ra_ahu4,O_ahu_hv_ahu4,O_ahu_cv_ahu4,O_ahu_oa_ahu4,O_ahu_ea_ahu4,O_ahu_ra_ahu4,check_inverter_sp_ahu4,T_ahu_sp_ahu4,check_sf_sta_ahu4,check_sf_loc_ahu4,check_rf_sta_ahu4,check_rf_loc_ahu4,check_ef_sta_ahu4,check_sf_sst_ahu4,check_rf_sst_ahu4,check_ef_stt_ahu4,check_season_transition2_ahu4,P_ahu_elec1_ahu4,P_ahu_elec2_ahu4,V_ahu_hcw_ahu4,cum_ahu_hcw_ahu4,T_ahu_hcwr_ahu4,T_ahu_hcws_ahu4,V_ahu_sa_ahu4,V_ahu_ea_ahu4,T_ahu_ma_ahu6,T_ahu_sa_ahu6,RH_ahu_sa_ahu6,T_ahu_ra_ahu6,RH_ahu_ra_ahu6,O_ahu_hv_ahu6,O_ahu_oa_ahu6,O_ahu_ea_ahu6,O_ahu_ra_ahu6,check_inverter_sp_ahu6,T_ahu_sp_ahu6,check_sf_sta_ahu6,check_sf_loc_ahu6,check_rf_sta_ahu6,check_rf_loc_ahu6,check_ef_sta_ahu6,check_sf_sst_ahu6,check_rf_sst_ahu6,check_ef_stt_ahu6,O_ahu_hum_ahu6,P_ahu_elec1_ahu6,P_ahu_elec2_ahu6,V_ahu_hcw_ahu6,cum_ahu_hcw_ahu6,T_ahu_hcwr_ahu6,T_ahu_hcws_ahu6,V_ahu_sa_ahu6,V_ahu_ea_ahu6,T_ahu_ma_ahu7,T_ahu_sa_ahu7,RH_ahu_sa_ahu7,T_ahu_ra_ahu7,RH_ahu_ra_ahu7,O_ahu_hv_ahu7,O_ahu_cv_ahu7,O_ahu_oa_ahu7,O_ahu_ea_ahu7,O_ahu_ra_ahu7,check_inverter_sp_ahu7,T_ahu_sp_ahu7,check_sf_sta_ahu7,check_sf_loc_ahu7,check_rf_sta_ahu7,check_rf_loc_ahu7,check_ef_sta_ahu7,check_sf_sst_ahu7,check_rf_sst_ahu7,check_ef_sst_ahu7,O_ahu_hum_ahu7,P_ahu_elec1_ahu7,P_ahu_elec2_ahu7,V_ahu_hcw_ahu7,cum_ahu_hcw_ahu7,T_ahu_hcwr_ahu7,T_ahu_hcws_ahu7,V_ahu_sa_ahu7,V_ahu_ea_ahu7,T_ahu_ma_ahu5,T_ahu_sa_ahu5,RH_ahu_sa_ahu5,T_ahu_ra_ahu5,RH_ahu_ra_ahu5,O_ahu_hv_ahu5,O_ahu_cv_ahu5,O_ahu_oa_ahu5,O_ahu_ra_ahu5,T_ahu_sp_ahu5,check_sf_sta_ahu5,check_sf_loc_ahu5,check_rf_sta_ahu5,check_rf_loc_ahu5,check_ef_sta_ahu5,check_sf_sst_ahu5,check_rf_sst_ahu5,check_ef_sst_ahu5,check_inverter_transition_ahu5,P_ahu_elec1_ahu5,P_ahu_elec2_ahu5,V_ahu_hcw_ahu5,cum_ahu_hcw_ahu5,T_ahu_hcwr_ahu5,T_ahu_hcws_ahu5,V_ahu_sa_ahu5,V_ahu_ea_ahu5
963,2024-10-29 16:03:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20,23,22.100122,46.214897,23.321123,43.345543,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1742,20.4028,0.020277778,0.0125,19.606253,18.620268,0.51617828,18.77442,0.47557999,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2837,19.4722,0,0,20.299999,19.444445,0.52625153,21.001221,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4416,19.1113,0,0,21.6,23.809525,0.44139194,23.473749,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,34,12,0,0,21.172,21.1807,0.031944444,0.02
964,2024-10-29 16:04:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.030525,23.5,22.100122,46.245422,23.260073,43.315018,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1842,20.4863,0.020833333,0.011944444,19.557859,18.589743,0.51617828,18.743895,0.47496948,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2917,19.4722,0,0,20.299999,19.383394,0.52625153,21.001221,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4505,19.1113,0,0,21.799999,23.809525,0.43956043,23.351648,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.17,21.2363,0.031388889,0.02
965,2024-10-29 16:05:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.091576,23.1,22.069597,46.214897,23.199022,43.315018,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1753,20.4722,0.020833333,0.011944444,19.799831,18.620268,0.51617828,18.59127,0.47466423,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3126,19.4722,0,0,20.299999,19.383394,0.52594627,21.031746,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4638,19.0698,0,0,21.5,23.84005,0.43956043,23.504274,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,34,12,0,0,21.1574,21.1807,0.030833333,0.019444444
966,2024-10-29 16:06:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.091576,23,22.069597,46.214897,23.229548,43.345543,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1801,20.4448,0.019722222,0.012222222,19.606253,18.650793,0.51404152,18.59127,0.47527473,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3116,19.4028,0,0,20.299999,19.413919,0.52625153,21.001221,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4546,19.0835,0,0,21.5,23.84005,0.43956043,23.473749,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.162,21.2222,0.031944444,0.019722222
967,2024-10-29 16:07:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20,23,22.100122,46.153847,23.321123,43.284492,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,8,4,0,0,20.1683,20.4448,0.02,0.013333333,19.751436,18.650793,0.51587303,18.77442,0.47405373,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2923,19.3892,0,0,20.299999,19.413919,0.52655678,20.970695,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.462,19,0,0,21.6,23.809525,0.43956043,23.443224,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.1766,21.2222,0.030277778,0.019722222
968,2024-10-29 16:08:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.030525,23.1,22.069597,46.214897,23.199022,43.315018,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1688,20.4722,0.021111111,0.011666667,19.799831,18.620268,0.51526253,18.713369,0.47527473,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2809,19.4448,0,0,20.5,19.413919,0.52655678,21.001221,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4518,19.0142,0,0,21.5,23.809525,0.43956043,23.382174,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.2976,21.2222,0.033333333,0.020277778
969,2024-10-29 16:09:00+09:00,25.1,25.6,23.299999,21,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.030525,23.299999,22.069597,46.214897,23.321123,43.345543,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1974,20.4307,0.019722222,0.011944444,19.557859,18.681318,0.51465202,18.77442,0.47527473,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2923,19.4028,0,0,20.299999,19.413919,0.52655678,21.001221,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4414,19.0698,0,0,21.799999,23.84005,0.43956043,23.351648,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.1581,21.2363,0.031388889,0.02
970,2024-10-29 16:10:00+09:00,25.200001,25.6,23.200001,21,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.030525,23.299999,22.069597,46.336998,23.321123,43.315018,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1517,20.4028,0.019722222,0.011944444,19.654646,18.772894,0.51373627,18.77442,0.47466423,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2732,19.4863,0,0,20.299999,19.383394,0.52655678,20.970695,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4512,19.0557,0,0,21.4,23.84005,0.43956043,23.351648,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.2877,21.1807,0.030833333,0.019722222
971,2024-10-29 16:11:00+09:00,25.200001,25.6,23.299999,20.799999,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,23.5,22.039072,46.42857,23.351648,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1748,20.4028,0.020277778,0.013611111,19.896626,18.650793,0.51068375,18.682844,0.47557999,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4302,19.4028,0,0,20.5,19.383394,0.52655678,20.970695,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.425,19.0835,0,0,21.4,23.809525,0.43986568,23.382174,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.174,21.1948,0.031666667,0.019722222
972,2024-10-29 16:12:00+09:00,25.1,25.6,23.299999,20.799999,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.091576,23.5,22.039072,46.703297,23.351648,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1815,20.4448,0.021388889,0.011944444,19.896626,18.620268,0.51343102,18.743895,0.47466423,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2978,19.375,0,0,20.5,19.352869,0.52625153,20.970695,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4426,19.0835,0,0,21.6,23.84005,0.43956043,23.382174,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.1587,21.2222,0.031666667,0.019722222
973,2024-10-29 16:13:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,23.5,22.069597,46.550671,23.321123,43.467644,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,8,6,0,0,20.1834,20.3892,0.021111111,0.0125,19.703041,18.620268,0.51343102,18.713369,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2839,19.4165,0,0,20.299999,19.352869,0.52625153,20.970695,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4608,19.0698,0,0,21.5,23.809525,0.43956043,23.351648,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.174,21.2085,0.030833333,0.019722222
974,2024-10-29 16:14:00+09:00,25.200001,25.6,23.200001,21,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,22.700001,22.039072,46.153847,23.229548,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1947,20.4028,0.021388889,0.012222222,19.654646,18.711843,0.51190475,18.743895,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4348,19.375,0,0,20.5,19.383394,0.52655678,21.001221,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.445,19.0415,0,0,21.6,23.809525,0.43986568,23.504274,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,34,12,0,0,21.172,21.1807,0.030833333,0.019722222
975,2024-10-29 16:15:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.213675,23.6,22.130648,46.275948,23.199022,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1957,20.417,0.020277778,0.012222222,19.703041,18.620268,0.51190475,18.713369,0.47496948,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2861,19.4863,0,0,20.5,19.413919,0.52686203,21.001221,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4488,19.0972,0,0,21.4,23.809525,0.43986568,23.504274,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.1766,21.1528,0.031944444,0.019722222
976,2024-10-29 16:16:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,23.200001,22.069597,46.153847,23.199022,43.284492,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1915,20.4307,0.02,0.010833333,19.751436,18.620268,0.51221001,18.743895,0.47496948,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2895,19.4863,0,0,20.299999,19.383394,0.52625153,21.001221,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4708,19.1113,0,0,21.4,23.809525,0.43833942,23.351648,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,34,12,0,0,21.17,21.2085,0.031388889,0.019722222
977,2024-10-29 16:17:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,23.200001,22.069597,46.42857,23.199022,43.284492,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1682,20.4028,0.019722222,0.011944444,19.799831,18.650793,0.51190475,18.743895,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4424,19.4448,0,0,20.5,19.383394,0.52625153,21.001221,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4638,19.0972,0,0,21.5,23.84005,0.43925518,23.382174,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.1912,21.2222,0.031111111,0.02
978,2024-10-29 16:18:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.9,0,0,0,0,20.183149,23.299999,21.978022,46.062271,23.290598,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.2007,20.4585,0.021388889,0.010833333,19.703041,18.589743,0.51251526,18.713369,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4305,19.4165,0,0,20.5,19.383394,0.52655678,21.031746,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4518,19.0698,0,0,21.4,23.84005,0.43956043,23.351648,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,34,10,0,0,21.1905,21.1528,0.032777778,0.019722222
979,2024-10-29 16:19:00+09:00,25.200001,25.6,23.299999,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,22.799999,22.069597,46.062271,23.199022,43.376068,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,8,4,0,0,20.1794,20.4722,0.020833333,0.011388889,19.557859,18.620268,0.51190475,18.743895,0.47405373,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4105,19.4165,0,0,20.299999,19.352869,0.52625153,20.970695,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4498,19.0415,0,0,21.5,23.809525,0.44108669,23.382174,0.41086693,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.1885,21.1528,0.032222222,0.019722222
980,2024-10-29 16:20:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001111111,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.183149,23.6,22.039072,45.970695,23.199022,43.406593,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1974,20.4585,0.021666667,0.011944444,19.799831,18.559219,0.51251526,18.713369,0.47283272,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3073,19.4448,0,0,20.5,19.352869,0.52625153,21.001221,0.45757019,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4496,19.0977,0,0,21.5,23.809525,0.44108669,23.351648,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.1859,21.125,0.032777778,0.02
981,2024-10-29 16:21:00+09:00,25.1,25.6,23.200001,21,22.200001,18.5,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.800001,0,0,0,0,20.2442,23.299999,22.039072,45.970695,23.137974,43.467644,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,4,0,0,20.1928,20.4448,0.020555556,0.013888889,19.751436,18.650793,0.5115995,18.713369,0.47496948,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3073,19.4165,0,0,20.5,19.383394,0.52625153,20.970695,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4564,19,0,0,21.5,23.809525,0.44505493,23.321123,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.3135,21.1948,0.030833333,0.019722222
982,2024-10-29 16:22:00+09:00,25.200001,25.6,23.299999,21,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.9,0,0,0,0,20.183149,23,22.130648,46.611721,23.229548,43.437119,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1926,20.4863,0.020277778,0.012222222,19.606253,18.650793,0.51068375,18.713369,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.2851,19.4028,0,0,20.299999,19.383394,0.52625153,20.970695,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4518,19,0,0,21.6,23.809525,0.44505493,23.382174,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.3109,21.1392,0.031111111,0.019444444
983,2024-10-29 16:23:00+09:00,25.200001,25.6,23.200001,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.9,0,0,0,0,20.213675,23.1,22.039072,47.161171,23.351648,43.467644,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.1755,20.4307,0.020277778,0.012777778,19.848228,18.528694,0.510989,18.743895,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.311,19.4585,0,0,20.299999,19.413919,0.52625153,21.001221,0.45787544,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.45,19.0415,0,0,21.6,23.809525,0.44505493,23.382174,0.41117214,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.3142,21.2363,0.032777778,0.02
984,2024-10-29 16:24:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.9,0,0,0,0,20.122101,22.700001,22.008547,47.496948,23.351648,43.711845,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,10,6,0,0,20.2061,20.4307,0.02,0.011388889,19.799831,18.620268,0.510989,18.713369,0.47405373,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4338,19.4585,0,0,20.299999,19.413919,0.52655678,21.001221,0.45818069,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.4684,19.0835,0,0,21.6,23.809525,0.44505493,23.382174,0.41178265,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,10,0,0,21.1905,21.2363,0.031111111,0.019722222
985,2024-10-29 16:25:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.6,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0.001666667,0,0,24.5,25,24.800001,25.2,23.7,24.7,24.2,24.9,0,0,0,0,20.183149,23.200001,22.008547,47.496948,23.351648,43.711845,0.21990499,0.21990499,49.989498,49.989498,49.989498,0,24,1,1,1,1,0,,1,0,0,8,6,0,0,20.1834,20.4863,0.02,0.0125,19.654646,18.559219,0.510989,18.743895,0.47374847,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3027,19.4448,0,0,20.5,19.413919,0.52625153,21.123322,0.45909645,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.449,19.1113,0,0,21.5,23.809525,0.44505493,23.382174,0.4126984,0.099735,0.099735,0.49989498,0.49989498,24,1,1,1,1,0,,1,0,0,32,12,0,0,21.3188,21.1392,0.031111111,0.02
